451:8,4,4,7,9,8,1,4,6,1,1,9,7,3,4,5,7,1,9,4,1,4,4,8,8,2,7,7,2,8
452:4,9,1,1,3,1,8,3,1,8,6,9,2,9,5,6,1,6,3,4,3,8,9,3,1,8,3,3,6,9
453:5,8,5,6,2,9,3,8,3,5,1,1,3,8,4,1,1,3,2,7,9,5,9,9,6,2,7,8,8,7
454:8,4,6,1,1,3,7,4,2,6,4,4,7,6,2,6,8,4,9,7,7,5,4,6,8,4,4,1,2,4
455:6,1,3,4,1,6,9,3,7,9,6,8,9,8,2,4,9,4,8,8,2,4,5,7,1,6,4,2,4,4
456:2,8,5,6,6,8,8,5,4,1,5,2,6,4,5,4,2,7,8,1,4,7,9,4,9,5,2,9,2,5
457:5,4,2,7,9,1,7,5,2,5,1,5,1,5,4,7,7,3,3,3,2,3,9,3,8,3,8,6,8,9
458:3,4,7,6,2,3,7,5,4,8,6,4,1,6,1,7,9,5,3,8,6,4,5,8,8,3,6,9,1,1
459:8,1,8,1,2,8,1,5,1,1,8,2,5,7,4,3,9,5,7,6,5,2,3,9,6,5,3,4,5,8
460:1,2,3,9,1,2,4,4,2,9,5,9,4,2,3,8,8,7,2,9,5,8,4,9,2,8,4,3,5,9
461:8,5,2,5,5,6,4,4,2,4,4,2,8,3,6,1,9,5,6,6,8,1,3,4,6,6,5,1,4,4
462:5,1,2,5,3,3,1,6,5,9,7,8,5,6,2,8,5,2,2,5,6,8,5,1,9,8,4,8,7,4
463:2,5,1,1,5,3,2,5,1,4,5,6,7,7,9,7,8,5,8,9,2,1,7,4,2,9,3,7,9,2
464:4,8,1,6,4,9,5,2,9,6,2,6,7,1,1,2,1,7,3,7,5,2,1,5,5,4,2,3,2,9
465:1,8,2,5,4,8,7,8,5,8,2,8,2,5,7,7,5,2,9,6,3,6,2,6,2,9,3,8,8,6
466:2,9,8,2,6,9,9,2,7,2,4,1,9,5,7,1,9,6,3,9,3,3,4,8,2,8,3,4,9,8
467:9,8,7,6,3,6,9,5,2,1,6,2,3,5,5,9,2,7,6,9,1,6,2,2,8,2,5,5,9,5
468:7,4,2,7,6,9,2,4,9,1,2,4,5,5,4,7,9,5,3,9,2,6,5,5,8,4,5,3,7,1
469:7,2,3,1,9,2,4,1,9,2,3,4,8,3,8,3,3,2,7,3,2,7,7,7,6,6,1,4,7,2
470:8,3,6,6,9,7,5,6,4,3,6,7,4,3,8,4,8,8,3,5,2,7,5,5,1,8,7,2,3,3
471:8,1,8,1,2,8,1,5,1,1,8,2,5,7,4,3,9,5,7,6,5,2,3,9,6,5,3,4,5,4
472:6,8,2,1,8,9,9,9,9,7,8,1,9,8,2,8,5,8,4,3,8,4,3,3,7,1,7,1,2,6
473:8,2,7,8,2,8,2,2,8,3,3,3,4,5,7,5,4,2,6,9,7,2,3,9,1,6,6,3,5,2
474:9,6,3,9,2,6,7,6,9,7,7,6,7,8,4,5,5,2,6,3,9,8,9,2,2,3,2,8,5,8
475:3,1,4,1,6,8,7,9,6,8,6,5,2,4,6,9,7,5,7,2,4,6,2,3,8,2,3,4,2,1
476:3,9,2,8,3,9,9,6,7,2,9,4,5,5,8,3,9,5,6,8,9,4,1,4,6,7,8,9,8,8
477:4,2,8,3,2,1,5,8,2,8,5,6,3,7,8,1,2,2,4,8,9,9,9,9,4,4,6,4,6,2
478:8,5,3,6,8,4,5,5,9,8,7,7,9,1,8,5,3,1,7,9,3,5,3,6,1,6,8,9,7,9
479:8,2,7,8,2,8,2,2,8,3,3,3,4,5,7,5,4,2,6,9,7,2,3,8,1,6,6,3,5,9
480:8,6,5,1,2,1,2,1,1,5,5,1,1,1,1,5,2,2,3,1,8,6,4,5,3,5,4,3,3,7
481:3,4,7,6,2,3,7,5,4,8,6,4,1,6,1,7,9,5,3,8,6,4,5,8,8,3,6,9,1,4
482:2,4,5,1,9,5,5,6,4,5,1,7,7,3,9,8,5,5,7,2,3,3,8,5,3,7,7,2,6,4
483:5,1,5,1,8,5,1,6,1,1,7,4,2,4,7,2,3,8,9,8,7,7,5,5,2,1,2,9,5,5
484:1,3,2,6,8,9,3,5,2,5,8,7,9,4,6,5,1,9,8,8,3,8,1,1,4,1,6,9,4,2
485:1,7,9,3,1,1,7,3,9,3,3,7,3,4,4,6,3,4,4,5,3,5,7,5,5,3,4,2,6,9
486:2,3,4,1,4,4,9,7,8,4,1,9,7,2,8,6,7,1,9,1,5,7,6,6,1,5,9,4,1,7
487:1,5,1,6,6,1,6,2,3,9,3,9,9,2,6,5,7,4,1,1,5,2,7,7,3,1,2,9,8,4
488:3,7,7,6,8,3,3,5,8,7,5,1,2,4,3,6,4,6,9,9,1,3,3,9,2,4,7,6,1,6
489:9,8,3,4,9,1,7,1,9,1,1,1,4,9,5,4,1,7,1,5,1,5,2,9,3,8,5,4,3,6
490:6,9,1,6,5,8,8,9,1,9,5,8,8,9,7,9,4,2,4,7,5,2,6,9,2,9,7,4,1,9
491:1,1,5,2,2,5,9,6,1,5,1,2,3,2,1,6,1,9,4,1,9,1,4,8,5,2,3,7,9,6
492:5,8,9,4,4,8,5,5,2,8,4,8,1,2,3,3,9,7,4,2,1,3,3,3,6,3,1,6,6,9
493:5,1,9,2,1,3,5,2,9,7,7,1,2,3,5,8,7,5,9,1,8,8,7,8,7,3,7,4,1,6
494:9,1,4,3,9,6,2,9,7,8,2,7,4,8,6,3,6,5,4,7,2,7,6,2,3,6,3,2,3,6
495:2,3,7,4,8,6,6,9,7,5,2,8,5,9,4,6,5,3,3,5,8,5,7,6,5,1,5,3,3,3
496:8,8,5,2,6,9,3,9,1,3,2,1,8,2,2,7,6,9,5,8,1,8,8,7,9,1,1,9,3,6
497:2,3,4,1,4,4,9,6,8,4,1,9,7,2,8,6,7,1,9,1,5,7,6,6,1,5,9,4,1,7
498:2,3,5,5,4,3,2,7,8,4,3,9,5,6,2,5,4,5,8,1,6,7,5,3,5,7,1,7,4,1
499:2,7,6,6,5,2,7,9,9,8,7,4,9,5,5,2,2,2,5,4,6,7,5,5,5,1,1,5,7,3
500:2,8,4,4,7,2,9,6,6,6,3,1,5,2,8,8,6,6,1,3,7,7,6,1,9,4,7,3,4,2
